name,branch,region,district,phone,email
WAZO HILL,,Dar Es Salaam,Kinondoni Mc,,
KICHANGA,,Dar Es Salaam,Temeke Mc,,
BUZA,,Dar Es Salaam,Temeke Mc,,
CHAMAZI,,Dar Es Salaam,Temeke Mc,,
CHAMAZI ISLAMIC,,Dar Es Salaam,Temeke Mc,,
CHAMAZI MIFE,,Dar Es Salaam,Temeke Mc,,
CHEM-BANDE,,Dar Es Salaam,Temeke Mc,,
DEBRABANT,,Dar Es Salaam,Temeke Mc,,
EMMANUEL II,,Dar Es Salaam,Temeke Mc,,
EPIPHANY,,Dar Es Salaam,Temeke Mc,,
KENT,,Dar Es Salaam,Temeke Mc,,
MBANDE,,Dar Es Salaam,Temeke Mc,,
SAKU,,Dar Es Salaam,Temeke Mc,,
NZASA,,Dar Es Salaam,Temeke Mc,,
KEKO,,Dar Es Salaam,Temeke Mc,,
KINGUGI,,Dar Es Salaam,Temeke Mc,,
HELASITA,,Dar Es Salaam,Temeke Mc,,
MBAGALA KUU,,Dar Es Salaam,Temeke Mc,,
NELUKA,,Dar Es Salaam,Temeke Mc,,
BARABARA YA MWINYI,,Dar Es Salaam,Temeke Mc,,
AL-FURQAAN,,Dar Es Salaam,Temeke Mc,,
KURASINI,,Dar Es Salaam,Temeke Mc,,
MAKANGARAWE,,Dar Es Salaam,Temeke Mc,,
BALILI,,Dar Es Salaam,Temeke Mc,,
MBAGALA,,Dar Es Salaam,Temeke Mc,,
ST. ANTHONY'S,,Dar Es Salaam,Temeke Mc,,
CHARAMBE,,Dar Es Salaam,Temeke Mc,,
THAQALAIN,,Dar Es Salaam,Temeke Mc,,
AL-AMIN,,Dar Es Salaam,Temeke Mc,,
CHANG'OMBE,,Dar Es Salaam,Temeke Mc,,
JITEGEMEE,,Dar Es Salaam,Temeke Mc,,
KIBASILA,,Dar Es Salaam,Temeke Mc,,
KIBASILA 'B',,Dar Es Salaam,Temeke Mc,,
MIBURANI,,Dar Es Salaam,Temeke Mc,,
TEDEO,,Dar Es Salaam,Temeke Mc,,
WAILESI,,Dar Es Salaam,Temeke Mc,,
YEMEN,,Dar Es Salaam,Temeke Mc,,
RELINI,,Dar Es Salaam,Temeke Mc,,
TEMEKE,,Dar Es Salaam,Temeke Mc,,
MAARIFA TANDIKA,,Dar Es Salaam,Temeke Mc,,
TANDIKA,,Dar Es Salaam,Temeke Mc,,
YESHUA,,Dar Es Salaam,Temeke Mc,,
AL HIKMA GIRLS',,Dar Es Salaam,Temeke Mc,,
NDALALA,,Dar Es Salaam,Temeke Mc,,
PENDAMOYO,,Dar Es Salaam,Temeke Mc,,
TWAYYIBAT ISLAMIYYAT,,Dar Es Salaam,Temeke Mc,,
AGAPE MBAGALA,,Dar Es Salaam,Temeke Mc,,
AL HIKMA,,Dar Es Salaam,Temeke Mc,,
CHANGANYIKENI,,Dar Es Salaam,Temeke Mc,,
DSM CHRISTIAN SEMINARY,,Dar Es Salaam,Temeke Mc,,
GEORGE KONGOWE,,Dar Es Salaam,Temeke Mc,,
JOYLAND,,Dar Es Salaam,Temeke Mc,,
MALELA,,Dar Es Salaam,Temeke Mc,,
MIKWAMBE,,Dar Es Salaam,Temeke Mc,,
PIUS,,Dar Es Salaam,Temeke Mc,,
ST. MARKS,,Dar Es Salaam,Temeke Mc,,
TOANGOMA,,Dar Es Salaam,Temeke Mc,,
LOUIS MONTFORT,,Dar Es Salaam,Temeke Mc,,
LUMO,,Dar Es Salaam,Temeke Mc,,
TIRAV,,Dar Es Salaam,Temeke Mc,,
VITUKA,,Dar Es Salaam,Temeke Mc,,
YOMBO,,Dar Es Salaam,Temeke Mc,,
FAHARI,,Dar Es Salaam,Ubungo Mc,,
GOBA,,Dar Es Salaam,Ubungo Mc,,
GOBA MPAKANI,,Dar Es Salaam,Ubungo Mc,,
KINZUDI,,Dar Es Salaam,Ubungo Mc,,
LILIAN KIBO,,Dar Es Salaam,Ubungo Mc,,
MATOSA,,Dar Es Salaam,Ubungo Mc,,
ST. JOSEPH MILLENIUM,,Dar Es Salaam,Ubungo Mc,,
G.G. SHULUA,,Dar Es Salaam,Ubungo Mc,,
GLENRONS,,Dar Es Salaam,Ubungo Mc,,
GOGONI,,Dar Es Salaam,Ubungo Mc,,
HERI,,Dar Es Salaam,Ubungo Mc,,
HONDOGO B,,Dar Es Salaam,Ubungo Mc,,
KIBAMBA,,Dar Es Salaam,Ubungo Mc,,
KIBWEGERE,,Dar Es Salaam,Ubungo Mc,,
KIBWEHERI,,Dar Es Salaam,Ubungo Mc,,
KIFAI MODERN,,Dar Es Salaam,Ubungo Mc,,
KILUVYA,,Dar Es Salaam,Ubungo Mc,,
SAKANA,,Dar Es Salaam,Ubungo Mc,,
KIMARA,,Dar Es Salaam,Ubungo Mc,,
MAKANGE,,Dar Es Salaam,Ubungo Mc,,
PEACE LAND,,Dar Es Salaam,Ubungo Mc,,
TEMBONI,,Dar Es Salaam,Ubungo Mc,,
THEOFLO NGOWI MEMORIAL,,Dar Es Salaam,Ubungo Mc,,
THOMAS MORE MACHRINA,,Dar Es Salaam,Ubungo Mc,,
BABRO JOHNSON,,Dar Es Salaam,Ubungo Mc,,
EMET,,Dar Es Salaam,Ubungo Mc,,
KWEMBE 'B',,Dar Es Salaam,Ubungo Mc,,
LUGURUNI,,Dar Es Salaam,Ubungo Mc,,
LOYOLA,,Dar Es Salaam,Ubungo Mc,,
MABIBO,,Dar Es Salaam,Ubungo Mc,,
MAKOKA,,Dar Es Salaam,Ubungo Mc,,
YUSUF R. MAKAMBA,,Dar Es Salaam,Ubungo Mc,,
MAKURUMLA,,Dar Es Salaam,Ubungo Mc,,
MANZESE,,Dar Es Salaam,Ubungo Mc,,
AUREKE,,Dar Es Salaam,Ubungo Mc,,
BETHSAIDA,,Dar Es Salaam,Ubungo Mc,,
HELLEN'S,,Dar Es Salaam,Ubungo Mc,,
MBEZI,,Dar Es Salaam,Ubungo Mc,,
MBEZI INN,,Dar Es Salaam,Ubungo Mc,,
MPIJI MAGOHE,,Dar Es Salaam,Ubungo Mc,,
RISING STAR,,Dar Es Salaam,Ubungo Mc,,
SAVIACK,,Dar Es Salaam,Ubungo Mc,,
ST. ANN'S,,Dar Es Salaam,Ubungo Mc,,
MBURAHATI,,Dar Es Salaam,Ubungo Mc,,
ANNE MARIE,,Dar Es Salaam,Ubungo Mc,,
BRILLIANT,,Dar Es Salaam,Ubungo Mc,,
KINGS,,Dar Es Salaam,Ubungo Mc,,
MACMILLAN,,Dar Es Salaam,Ubungo Mc,,
MALAMBAMAWILI,,Dar Es Salaam,Ubungo Mc,,
MATANGINI ISLAMIC SEMINARI,,Dar Es Salaam,Ubungo Mc,,
MIDLANDS,,Dar Es Salaam,Ubungo Mc,,
MSIGANI,,Dar Es Salaam,Ubungo Mc,,
TEMBONI GOVT,,Dar Es Salaam,Ubungo Mc,,
KING'ONGO,,Dar Es Salaam,Ubungo Mc,,
SARANGA,,Dar Es Salaam,Ubungo Mc,,
ST. AUGUSTINE TAGASTE,,Dar Es Salaam,Ubungo Mc,,
LUQMAN ISLAMIC SEMINARI,,Dar Es Salaam,Ubungo Mc,,
MASHUJAA,,Dar Es Salaam,Ubungo Mc,,
MUGABE,,Dar Es Salaam,Ubungo Mc,,
SINZA TOWER,,Dar Es Salaam,Ubungo Mc,,
PERFECT VISION,,Dar Es Salaam,Ubungo Mc,,
UBUNGO ISLAMIC,,Dar Es Salaam,Ubungo Mc,,
UBUNGO MODERN,,Dar Es Salaam,Ubungo Mc,,
URAFIKI,,Dar Es Salaam,Ubungo Mc,,
BUYUNI,,,Ilala Mc,,
NYEBURU,,,Ilala Mc,,
DR.DIDASI MASABURI,,,Ilala Mc,,
NGUVU MPYA,,,Ilala Mc,,
ALHARAMAIN,,,Ilala Mc,,
B.W.MKAPA,,,Ilala Mc,,
DAR ES SALAAM,,,Ilala Mc,,
DAR ES SALAAM ISLAMIC SEMINARI (,,,Ilala Mc,,
GEREZANI,,,Ilala Mc,,
MCHANGANYIKO,,,Ilala Mc,,
GONGOLAMBOTO,,,Ilala Mc,,
JUHUDI,,,Ilala Mc,,
THOMAS,,,Ilala Mc,,
ULONGONI,,,Ilala Mc,,
ILALA ISLAMIC,,,Ilala Mc,,
KASULU,,,Ilala Mc,,
MSIMBAZI,,,Ilala Mc,,
MNAZI MMOJA,,,Ilala Mc,,
KAMENE,,,Ilala Mc,,
KIMANGA,,,Ilala Mc,,
TABATA,,,Ilala Mc,,
ARI,,,Ilala Mc,,
KINYEREZI,,,Ilala Mc,,
KISUNGU,,,Ilala Mc,,
MIDWAY,,,Ilala Mc,,
MUHANGA,,,Ilala Mc,,
AIRWING,,,Ilala Mc,,
GOSPEL CAMPAIGN,,,Ilala Mc,,
ILALA,,,Ilala Mc,,
MAJANI YA CHAI,,,Ilala Mc,,
MAGOZA,,,Ilala Mc,,
MWENYEHERI ANUARITE,,,Ilala Mc,,
KISUTU,,,Ilala Mc,,
KITUNDA,,,Ilala Mc,,
ST JOSEPH CATHEDRAL,,,Ilala Mc,,
ABUUY JUMAA,,,Ilala Mc,,
HOPE KIVULE,,,Ilala Mc,,
KANANURA,,,Ilala Mc,,
KEREZANGE,,,Ilala Mc,,
KIVULE,,,Ilala Mc,,
MBONEA,,,Ilala Mc,,
MESAC,,,Ilala Mc,,
MISITU,,,Ilala Mc,,
SANDVALLEY,,,Ilala Mc,,
AFRICAN TABATA,,,Ilala Mc,,
DAORA,,,Ilala Mc,,
GOLDEN,,,Ilala Mc,,
HALISI,,,Ilala Mc,,
MAGNUS,,,Ilala Mc,,
MAJOHE,,,Ilala Mc,,
VIWEGE,,,Ilala Mc,,
JAMHURI,,,Ilala Mc,,
MCHIKICHINI,,,Ilala Mc,,
BINTI MUSSA,,,Ilala Mc,,
AHMADIYYA,,,Ilala Mc,,
BRIGHT FUTURE GIRLS',,,Ilala Mc,,
KITONGA,,,Ilala Mc,,
MBONDOLE,,,Ilala Mc,,
MKERA,,,Ilala Mc,,
MSONGOLA,,,Ilala Mc,,
MVUTI,,,Ilala Mc,,
SANGARA,,,Ilala Mc,,
LILASIA,,,Ilala Mc,,
MISSION KITUNDA,,,Ilala Mc,,
MWANAGATI,,,Ilala Mc,,
MZINGA,,,Ilala Mc,,
TUMAINI NKEREZANGE,,,Ilala Mc,,
KINYAMWEZI,,,Ilala Mc,,
PUGU,,,Ilala Mc,,
ROSEHILL,,,Ilala Mc,,
AARON HARRIS,,,Ilala Mc,,
HIGHVIEW,,,Ilala Mc,,
MAIN GREENHILL,,,Ilala Mc,,
PUGU STATION,,,Ilala Mc,,
AMBASSADOR,,,Ilala Mc,,
MADIBA,,,Ilala Mc,,
MIGOMBANI,,,Ilala Mc,,
SEGEREA HILL,,,Ilala Mc,,
ST. MAXIMILLIAN,,,Ilala Mc,,
TUSIIME,,,Ilala Mc,,
UGOMBOLWA,,,Ilala Mc,,
ALFAROUQ,,,Ilala Mc,,
CHRIST THE KING,,,Ilala Mc,,
KENTON TABATA,,,Ilala Mc,,
ZAWADI,,,Ilala Mc,,
MARKAZ ISLAMIC,,,Ilala Mc,,
AL-MADRASATUS SAIFIYA TUL BURHA,,,Ilala Mc,,
AL-MUNTAZIL,,,Ilala Mc,,
AZANIA,,,Ilala Mc,,
JANGWANI,,,Ilala Mc,,
TAMBAZA,,,Ilala Mc,,
AGAKHAN MZIZIMA,,,Ilala Mc,,
SHAABAN ROBERT,,,Ilala Mc,,
ZANAKI,,,Ilala Mc,,
VINGUNGUTI,,,Ilala Mc,,
CHANIKA,,,Ilala Mc,,
FURAHA,,,Ilala Mc,,
ZINGIZIWA,,,Ilala Mc,,
ISANGE,,Mbeya,Busokelo,,
SELYA,,Mbeya,Busokelo,,
KABULA,,Mbeya,Busokelo,,
MANOW SEMINARI,,Mbeya,Busokelo,,
MPATA,,Mbeya,Busokelo,,
IKAPU,,Mbeya,Busokelo,,
NTABA,,Mbeya,Busokelo,,
BUSOKELO WASICHANA,,Mbeya,Busokelo,,
MWATISI,,Mbeya,Busokelo,,
KISEGESE,,Mbeya,Busokelo,,
LUFILYO,,Mbeya,Busokelo,,
LUPATA,,Mbeya,Busokelo,,
MZALENDO,,Mbeya,Busokelo,,
LUTEBA,,Mbeya,Busokelo,,
MWAKALELI,,Mbeya,Busokelo,,
LWANGWA,,Mbeya,Busokelo,,
MBIGILI,,Mbeya,Busokelo,,
KYEJO,,Mbeya,Busokelo,,
CHALANGWA,,Mbeya,Chunya,,
CHOKAA,,Mbeya,Chunya,,
HILL LAND,,Mbeya,Chunya,,
IFUMBO,,Mbeya,Chunya,,
CHUNYA,,Mbeya,Chunya,,
ITEWE,,Mbeya,Chunya,,
LUPA,,Mbeya,Chunya,,
MTANDE,,Mbeya,Chunya,,
MAKALLA,,Mbeya,Chunya,,
ISANGAWANA,,Mbeya,Chunya,,
ISENYELA,,Mbeya,Chunya,,
KIWANJA,,Mbeya,Chunya,,
MAKONGOLOSI,,Mbeya,Chunya,,
MTANILA,,Mbeya,Chunya,,
BUJONDE,,Mbeya,Kyela,,
KIWIRA COAL MINE,,Mbeya,Kyela,,
IKIMBA,,Mbeya,Kyela,,
SAKAMBONA,,Mbeya,Kyela,,
IKOLO,,Mbeya,Kyela,,
MWIGO,,Mbeya,Kyela,,
IPANDE,,Mbeya,Kyela,,
DINOBB,,Mbeya,Kyela,,
IPINDA,,Mbeya,Kyela,,
KAFUNDO,,Mbeya,Kyela,,
ITOPE,,Mbeya,Kyela,,
ITUNGE,,Mbeya,Kyela,,
KAJUNJUMELE,,Mbeya,Kyela,,
KATUMBASONGWE,,Mbeya,Kyela,,
KYELA,,Mbeya,Kyela,,
LUSUNGO,,Mbeya,Kyela,,
MAKWALE,,Mbeya,Kyela,,
MATEMA BEACH,,Mbeya,Kyela,,
NYASA LAKE SHORE,,Mbeya,Kyela,,
MWAYA,,Mbeya,Kyela,,
NDOBO,,Mbeya,Kyela,,
MASUKILA,,Mbeya,Kyela,,
NGANA,,Mbeya,Kyela,,
NGONGA,,Mbeya,Kyela,,
NKUYU,,Mbeya,Kyela,,
KEIFO,,Mbeya,Kyela,,
IKAMA,,Mbeya,Kyela,,
CHIMALA,,Mbeya,Mbarali,,
HERRING CHRISTIAN,,Mbeya,Mbarali,,
IGUMBILO,,Mbeya,Mbarali,,
MENGELE,,Mbeya,Mbarali,,
USANGU,,Mbeya,Mbarali,,
IGAVA,,Mbeya,Mbarali,,
IGURUSI,,Mbeya,Mbarali,,
IHAHI,,Mbeya,Mbarali,,
IMALILO SONGWE,,Mbeya,Mbarali,,
IPWANI,,Mbeya,Mbarali,,
JAKAYA,,Mbeya,Mbarali,,
IGOMELO,,Mbeya,Mbarali,,
MBARALI RIVERSIDE,,Mbeya,Mbarali,,
MADIBIRA,,Mbeya,Mbarali,,
RUIWA,,Mbeya,Mbarali,,
MALENGA,,Mbeya,Mbarali,,
MAWINDI,,Mbeya,Mbarali,,
MIYOMBWENI,,Mbeya,Mbarali,,
GWILI,,Mbeya,Mbarali,,
RUJEWA,,Mbeya,Mbarali,,
MBARALI,,Mbeya,Mbarali,,
MONTFORT,,Mbeya,Mbarali,,
MWAKAGANGA,,Mbeya,Mbarali,,
UTENGULE USANGU,,Mbeya,Mbarali,,
PANDAHILL,,Mbeya,Mbeya,,
SONGWE,,Mbeya,Mbeya,,
HORONGO,,Mbeya,Mbeya,,
IHANGO,,Mbeya,Mbeya,,
IWALANJE,,Mbeya,Mbeya,,
MATANJI,,Mbeya,Mbeya,,
NSONGWI JUU,,Mbeya,Mbeya,,
NTONZO,,Mbeya,Mbeya,,
IKUKWA,,Mbeya,Mbeya,,
ILEMBO,,Mbeya,Mbeya,,
SHISYETE,,Mbeya,Mbeya,,
ILUNGU,,Mbeya,Mbeya,,
IMEZU,,Mbeya,Mbeya,,
SOLACE GIRLS,,Mbeya,Mbeya,,
UFUNUO GIRLS,,Mbeya,Mbeya,,
ISUTO,,Mbeya,Mbeya,,
ITUNDU,,Mbeya,Mbeya,,
MPESU,,Mbeya,Mbeya,,
ADAM,,Mbeya,Mbeya,,
IYELANYALA,,Mbeya,Mbeya,,
TEMBELA,,Mbeya,Mbeya,,
IWIJI,,Mbeya,Mbeya,,
IZYIRA,,Mbeya,Mbeya,,
IWINDI,,Mbeya,Mbeya,,
MWASELELA,,Mbeya,Mbeya,,
WENDA,,Mbeya,Mbeya,,
IZUO,,Mbeya,Mbeya,,
MWAKIPESILE,,Mbeya,Mbeya,,
IKHOHO,,Mbeya,Mbeya,,
SASYAKA,,Mbeya,Mbeya,,
MSHEWE,,Mbeya,Mbeya,,
ARISE,,Mbeya,Mbeya,,
MALAMA,,Mbeya,Mbeya,,
SWILA,,Mbeya,Mbeya,,
USHINDI,,Mbeya,Mbeya,,
SANTILYA,,Mbeya,Mbeya,,
YALAWE,,Mbeya,Mbeya,,
SWAYA,,Mbeya,Mbeya,,
SHIBOLYA,,Mbeya,Mbeya,,
TEULE,,Mbeya,Mbeya,,
IRAMBO,,Mbeya,Mbeya,,
ITALA,,Mbeya,Mbeya,,
ILUNGA,,Mbeya,Mbeya,,
MAGHABE,,Mbeya,Mbeya,,
MARANATHA,,Mbeya,Mbeya,,
MBALIZI,,Mbeya,Mbeya,,
ONICAH,,Mbeya,Mbeya,,
ROHILA,,Mbeya,Mbeya,,
SAMARITAN GIRLS,,Mbeya,Mbeya,,
ST.MARY'S MBALIZI SEMINARI,,Mbeya,Mbeya,,
USONGWE,,Mbeya,Mbeya,,
FOREST,,Mbeya,Mbeya Cc,,
MBEYA ADVENTIST,,Mbeya,Mbeya Cc,,
LOLEZA,,Mbeya,Mbeya Cc,,
AMKA,,Mbeya,Mbeya Cc,,
IDUDA,,Mbeya,Mbeya Cc,,
HAYOMBO,,Mbeya,Mbeya Cc,,
IGAWILO,,Mbeya,Mbeya Cc,,
IGANZO,,Mbeya,Mbeya Cc,,
MPONJA,,Mbeya,Mbeya Cc,,
LYOTO,,Mbeya,Mbeya Cc,,
ILOMBA,,Mbeya,Mbeya Cc,,
JIFUNZENI,,Mbeya,Mbeya Cc,,
WIGAMBA,,Mbeya,Mbeya Cc,,
ISYESYE,,Mbeya,Mbeya Cc,,
ULAMBYA,,Mbeya,Mbeya Cc,,
UWATA BOYS,,Mbeya,Mbeya Cc,,
VANESSA,,Mbeya,Mbeya Cc,,
ITENDE,,Mbeya,Mbeya Cc,,
STELLA FARM,,Mbeya,Mbeya Cc,,
AGGREY,,Mbeya,Mbeya Cc,,
ITEZI,,Mbeya,Mbeya Cc,,
ITIJI,,Mbeya,Mbeya Cc,,
IWAMBI,,Mbeya,Mbeya Cc,,
IYUNGA TECHNICAL,,Mbeya,Mbeya Cc,,
NSENGA,,Mbeya,Mbeya Cc,,
SINAI,,Mbeya,Mbeya Cc,,
ST. MARCUS,,Mbeya,Mbeya Cc,,
AIRPORT,,Mbeya,Mbeya Cc,,
IYELA,,Mbeya,Mbeya Cc,,
NAZARENE,,Mbeya,Mbeya Cc,,
SAMORA,,Mbeya,Mbeya Cc,,
SOUTHERN HIGHLANDS,,Mbeya,Mbeya Cc,,
HARRISON -UWATA GIRLS',,Mbeya,Mbeya Cc,,
LUPETA,,Mbeya,Mbeya Cc,,
MAZIWA,,Mbeya,Mbeya Cc,,
KALOBE,,Mbeya,Mbeya Cc,,
LEGICO,,Mbeya,Mbeya Cc,,
MBEYA,,Mbeya,Mbeya Cc,,
META,,Mbeya,Mbeya Cc,,
SANGU,,Mbeya,Mbeya Cc,,
IVUMWE,,Mbeya,Mbeya Cc,,
MWAKIBETE,,Mbeya,Mbeya Cc,,
AGAPE BOYS,,Mbeya,Mbeya Cc,,
MWASANGA,,Mbeya,Mbeya Cc,,
UYOLE,,Mbeya,Mbeya Cc,,
NSOHO,,Mbeya,Mbeya Cc,,
ITEBWA,,Mbeya,Mbeya Cc,,
MLIMA MBEYA,,Mbeya,Mbeya Cc,,
NZONDAHAKI,,Mbeya,Mbeya Cc,,
ST. MARY&#8217;S MBEYA,,Mbeya,Mbeya Cc,,
IHANGA,,Mbeya,Mbeya Cc,,
SINDE,,Mbeya,Mbeya Cc,,
ST. FRANCIS GIRLS,,Mbeya,Mbeya Cc,,
EDI,,Mbeya,Mbeya Cc,,
PANKUMBI,,Mbeya,Mbeya Cc,,
BUJINGA,,Mbeya,Rungwe,,
BUJELA,,Mbeya,Rungwe,,
MWAJI,,Mbeya,Rungwe,,
BULYAGA,,Mbeya,Rungwe,,
TUKUYU,,Mbeya,Rungwe,,
LUPOTO,,Mbeya,Rungwe,,
IKUTI,,Mbeya,Rungwe,,
ILIMA,,Mbeya,Rungwe,,
KAYUKI,,Mbeya,Rungwe,,
GOD'S BRIDGE,,Mbeya,Rungwe,,
IPONJOLA,,Mbeya,Rungwe,,
ISONGOLE,,Mbeya,Rungwe,,
MPOROTO,,Mbeya,Rungwe,,
KINYALA,,Mbeya,Rungwe,,
LUBALA,,Mbeya,Rungwe,,
KISIBA,,Mbeya,Rungwe,,
KISONDELA,,Mbeya,Rungwe,,
LUTENGANO,,Mbeya,Rungwe,,
ST. JOSEPH ALLAMANO,,Mbeya,Rungwe,,
KIPOKE,,Mbeya,Rungwe,,
KIWIRA,,Mbeya,Rungwe,,
MPANDAPANDA,,Mbeya,Rungwe,,
RUNGWE,,Mbeya,Rungwe,,
UKUKWE,,Mbeya,Rungwe,,
GREENWOOD,,Mbeya,Rungwe,,
KYIMO,,Mbeya,Rungwe,,
LUFINGO,,Mbeya,Rungwe,,
KIGUGU,,Mbeya,Rungwe,,
NDEMBELA,,Mbeya,Rungwe,,
IBUNGILA,,Mbeya,Rungwe,,
KAPUGI,,Mbeya,Rungwe,,
KALENGO,,Mbeya,Rungwe,,
MASOKO,,Mbeya,Rungwe,,
MASUKULU,,Mbeya,Rungwe,,
KIMAMMPE,,Mbeya,Rungwe,,
MPUGUSO,,Mbeya,Rungwe,,
NDANTO,,Mbeya,Rungwe,,
NKUNGA,,Mbeya,Rungwe,,
SUMA,,Mbeya,Rungwe,,
ZIWA NGOSI,,Mbeya,Rungwe,,
LUANA,,Njombe,Ludewa,,
MASIMBWE,,Njombe,Ludewa,,
ST. MONTFORT,,Njombe,Ludewa,,
IKOVO,,Njombe,Ludewa,,
CHIEF KIDULILE,,Njombe,Ludewa,,
LUDEWA,,Njombe,Ludewa,,
ST. ALOIS,,Njombe,Ludewa,,
LUGARAWA,,Njombe,Ludewa,,
UMAWANJO,,Njombe,Ludewa,,
MCHUCHUMA,,Njombe,Ludewa,,
MOUNT MASUSA,,Njombe,Ludewa,,
MT. LIVINGSTONE,,Njombe,Ludewa,,
MADILU,,Njombe,Ludewa,,
KAYAO,,Njombe,Ludewa,,
MAKONDE,,Njombe,Ludewa,,
MANDA,,Njombe,Ludewa,,
MAVANGA,,Njombe,Ludewa,,
MADUNDA,,Njombe,Ludewa,,
MAVALA,,Njombe,Ludewa,,
ULAYASI,,Njombe,Ludewa,,
MUNDINDI,,Njombe,Ludewa,,
NJELELA,,Njombe,Ludewa,,
KETEWAKA,,Njombe,Ludewa,,
KITANDILILO,,Njombe,Makambako Tc,,
DEO SANGA,,Njombe,Makambako Tc,,
MAKAMBAKO,,Njombe,Makambako Tc,,
EMMABERG GIRLS,,Njombe,Makambako Tc,,
LYAMKENA,,Njombe,Makambako Tc,,
NGOGO,,Njombe,Makambako Tc,,
MAGUVANI,,Njombe,Makambako Tc,,
MAHONGOLE,,Njombe,Makambako Tc,,
GENESIS,,Njombe,Makambako Tc,,
MCF MAKAMBAKO WASICHANA,,Njombe,Makambako Tc,,
MUKILIMA,,Njombe,Makambako Tc,,
NABOTI,,Njombe,Makambako Tc,,
Anney Trust,,Njombe,Makambako Tc,,
KIPAGAMO,,Njombe,Makambako Tc,,
MLOWA,,Njombe,Makambako Tc,,
MTIMBWE,,Njombe,Makambako Tc,,
BULONGWA,,Njombe,Makete,,
IKUWO,,Njombe,Makete,,
MWAKAVUTA,,Njombe,Makete,,
IPELELE,,Njombe,Makete,,
IPEPO,,Njombe,Makete,,
ISAPULANO,,Njombe,Makete,,
IWAWA,,Njombe,Makete,,
KIPAGALO,,Njombe,Makete,,
KINYIKA,,Njombe,Makete,,
KITULO,,Njombe,Makete,,
LUPALILO,,Njombe,Makete,,
LUPILA,,Njombe,Makete,,
USILILO,,Njombe,Makete,,
MANG&#8217;OTO,,Njombe,Makete,,
MATAMBA,,Njombe,Makete,,
MBALATSE,,Njombe,Makete,,
MOUNT CHAFUKWE,,Njombe,Makete,,
ITAMBA,,Njombe,Makete,,
MLONDWE,,Njombe,Makete,,
MAKETE GIRLS',,Njombe,Makete,,
UKWAMA,,Njombe,Makete,,
IDAMBA,,Njombe,Njombe,,
ITIPINGI,,Njombe,Njombe,,
MULUNGA,,Njombe,Njombe,,
IKUNA,,Njombe,Njombe,,
URSULINE GIRLS,,Njombe,Njombe,,
J.M.MAKWETA,,Njombe,Njombe,,
KIDEGEMBYE,,Njombe,Njombe,,
LUPEMBE,,Njombe,Njombe,,
MANYUNYU,,Njombe,Njombe,,
MFRIGA,,Njombe,Njombe,,
COLLEGINE GIRLS,,Njombe,Njombe,,
MTWANGO,,Njombe,Njombe,,
SOVI,,Njombe,Njombe,,
NINGA DAY,,Njombe,Njombe,,
ANNE MAKINDA,,Njombe,Njombe Tc,,
ILOWOLA,,Njombe,Njombe Tc,,
ST. JOSEPH KILOCHA SEMINARY,,Njombe,Njombe Tc,,
ROMAN BOYS,,Njombe,Njombe Tc,,
ULIWA,,Njombe,Njombe Tc,,
KIFANYA,,Njombe,Njombe Tc,,
MGOLA,,Njombe,Njombe Tc,,
LUHOLOLO,,Njombe,Njombe Tc,,
MATOLA,,Njombe,Njombe Tc,,
ST. GETRUDE GIRLS,,Njombe,Njombe Tc,,
GILGAL,,Njombe,Njombe Tc,,
HAGAFILO,,Njombe,Njombe Tc,,
MPECHI,,Njombe,Njombe Tc,,
NJOMBE,,Njombe,Njombe Tc,,
VENITE,,Njombe,Njombe Tc,,
VIZIWI NJOMBE,,Njombe,Njombe Tc,,
WENDE,,Njombe,Njombe Tc,,
JOSEPH MBEYELA,,Njombe,Njombe Tc,,
MABATINI,,Njombe,Njombe Tc,,
AGNES TRUST,,Njombe,Njombe Tc,,
JOSEPHINE GIRLS',,Njombe,Njombe Tc,,
LIVINGSTONE,,Njombe,Njombe Tc,,
MAHEVE,,Njombe,Njombe Tc,,
MBOGAMO,,Njombe,Njombe Tc,,
OSP.RUHUJI,,Njombe,Njombe Tc,,
UWEMBA,,Njombe,Njombe Tc,,
YAKOBI,,Njombe,Njombe Tc,,
IGIMA,,Njombe,Wanging'Ombe,,
IGOSI,,Njombe,Wanging'Ombe,,
IGWACHANYA,,Njombe,Wanging'Ombe,,
ILEMBULA,,Njombe,Wanging'Ombe,,
PHILIP MANGULA,,Njombe,Wanging'Ombe,,
ITULAHUMBA,,Njombe,Wanging'Ombe,,
KIDUGALA,,Njombe,Wanging'Ombe,,
MKEHA,,Njombe,Wanging'Ombe,,
KIJOMBE,,Njombe,Wanging'Ombe,,
MOUNT KIPENGELE,,Njombe,Wanging'Ombe,,
LUDUGA,,Njombe,Wanging'Ombe,,
ST. MONICA GIRLS',,Njombe,Wanging'Ombe,,
MAKOGA,,Njombe,Wanging'Ombe,,
SAMARIA,,Njombe,Wanging'Ombe,,
WANIKE,,Njombe,Wanging'Ombe,,
SAJA,,Njombe,Wanging'Ombe,,
THOMAS NYIMBO,,Njombe,Wanging'Ombe,,
ULEMBWE,,Njombe,Wanging'Ombe,,
USUKA,,Njombe,Wanging'Ombe,,
MARIA NYERERE,,Njombe,Wanging'Ombe,,
WANGING'OMBE,,Njombe,Wanging'Ombe,,
BUPIGU,,Songwe,Ileje,,
CONSOLATA,,Songwe,Ileje,,
